sell_id,price
1100575026,650484.0986759736
1100549428,875846.467664476
1100658222,897276.1323065686
1100937408,738736.3868540365
1101037972,733194.6064564512
1100912634,772472.1322803616
1101228730,747977.8409394481
1100165896,399304.8525016773
1100768262,1820623.5412622679
1101218501,838230.6858474321
1099639378,628163.6535941287
1101117342,1173576.816441509
1101179448,1497953.0497544578
1101213155,1552102.9651407655
1099119749,458211.28717315535
1101297715,1928399.9825909361
1101140033,1435457.072387561
1101064868,1749337.4217904087
1101317804,776339.7620022829
1101111488,665469.9813806607
1100768272,1972070.0234777923
1100421544,1938398.5220294008
1100722458,855631.9682544811
1101300724,615567.1781095855
1101306824,1715515.7903280086
1101197164,473349.97612562525
1101231413,775755.9465620368
1101304285,846776.271088115
1100067940,552830.3383854136
1101308288,639604.9681960373
1100894230,556834.3288330204
1101312910,600377.0668387873
1101223694,317812.598638206
1099639548,595538.8909124313
1099074356,827233.9418672308
1100322368,984411.478111354
1100961472,712526.6450589714
1100845262,563051.1208724026
1099988176,327313.0768617101
1100042244,346341.8845776992
1101309690,665538.4737278111
1101300574,2523101.3513952033
1101224473,675782.9495258338
1100836784,934633.7070731473
1100422398,629975.9754063413
1101314339,1048145.4571085592
1101306219,735540.1690813781
1101242401,226206.32215442677
1101315619,717730.1507510113
1101308178,953838.514725602
1100097290,1145110.9720340746
1101200833,905905.7916891378
1100946856,487027.7169071025
1101307735,2046033.8936134828
1100796864,614307.5477628903
1101311288,951251.4637218923
1101130347,1080136.7961879426
1100182840,1901856.9347060681
1101316944,577633.8113851753
1101317802,721994.8395606222
1101313751,472736.90175068786
1101314333,1122208.6602395358
1101231212,661945.7235759352
1098838700,307141.8687920721
1101197137,948729.2212267724
1100988616,818628.7971610316
1100700050,724447.5044439035
1101164707,530166.2895254835
1101063150,859702.5759419599
1101164320,329525.4108572544
1101303664,450055.4255227431
1101006422,589407.0378910011
1101255674,394947.78934258525
1101307192,1797793.757236488
1101276634,1009035.7414917405
1100528772,66666.07273992372
1101218500,503134.16890801495
1101241664,1233701.4123558276
1101308609,584376.4834292218
1101288529,875772.9557105678
